taxon_oid,Domain,Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Altitude,Depth,Ecosystem,Ecosystem_Category,Ecosystem_Subtype,Ecosystem_Type,Ecotype,Habitat,pH,Salinity,Genome_Size___*_assembled,Gene_Count___*_assembled,DSAda,CheAs,CheA_per
3300000033,*Microbiome,Finished,"Soil microbial communities from Great Prairies (Kansas, Wisconsin and Iowa)","Soil microbial communities from Great Prairies - Iowa, Continuous Corn soil (Iowa, Continuous Corn soil, Jan 2012 Assem MSU hiseq+gaii)",DOE Joint Genome Institute (JGI),3300000033,,4 inch with litter removed,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,1297735068,3094806,"Soil microbial communities from Great Prairies - Iowa, Continuous Corn soil (Iowa, Continuous Corn soil, Jan 2012 Assem MSU hiseq+gaii)",747,0.000241372
3300007230,*Microbiome,Draft,"Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration","Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 9/18/14 C RNA (Eukaryote Community Metatranscriptome)",DOE Joint Genome Institute (JGI),3300007230,0m,0m,Engineered,Wastewater,Unclassified,Nutrient removal,,Wastewater effluent,,,283754380,725265,"Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 9/18/14 C RNA (Eukaryote Community Metatranscriptome)",175,0.000241291
3300006574,*Microbiome,Draft,"Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada","Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada - Soil microcosm metaTmtHAA (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300006574,30m,,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,614233559,2115529,"Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada - Soil microcosm metaTmtHAA (Metagenome Metatranscriptome)",510,0.000241074
3300000154,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,"Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -   47 07/07/10 150m (Saanich Inlet 47 07/07/10 150m, March 2012 Assem)",DOE Joint Genome Institute (JGI),3300000154,20m,150m,Environmental,Aquatic,Intertidal zone,Marine,,Marine,,,182683324,340484,"Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -   47 07/07/10 150m (Saanich Inlet 47 07/07/10 150m, March 2012 Assem)",82,0.000240834
3300004975,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI054_100m_RNA,DOE Joint Genome Institute (JGI),3300004975,,100m,Environmental,Aquatic,,Marine,,Marine,,,134308579,415548,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI054_100m_RNA,100,0.000240646
3300006592,*Microbiome,Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,"Active sludge microbial communities from Illinois, USA, of municipal wastewater-treating anaerobic digesters - ADurb_Leu_03_SludgeMetaT (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300006592,222m,,Engineered,Wastewater,Unclassified,Anaerobic digestor,,Anaerobic digestor sludge,,,123696754,337113,"Active sludge microbial communities from Illinois, USA, of municipal wastewater-treating anaerobic digesters - ADurb_Leu_03_SludgeMetaT (Metagenome Metatranscriptome)",81,0.000240276
3300007244,*Microbiome,Draft,"Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration","Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 6/11/14 C2 RNA (Eukaryote Community Metatranscriptome)",DOE Joint Genome Institute (JGI),3300007244,0m,0m,Engineered,Wastewater,Unclassified,Nutrient removal,,Wastewater effluent,,,449363976,1146437,"Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 6/11/14 C2 RNA (Eukaryote Community Metatranscriptome)",275,0.000239874
3300006026,*Microbiome,Draft,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_29_D_<0.8_DNA,DOE Joint Genome Institute (JGI),3300006026,,,Environmental,Aquatic,Coastal,Marine,,Aqueous,,,554060335,1503373,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_29_D_<0.8_DNA,360,0.000239462
3300005680,*Microbiome,Draft,"Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia","Enhanced biological phosphorus removal bioreactor viral communities from the University of Queensland, Australia - SBR4-V91412 Phage Sequencing",University of Queensland,3300005680,,,Engineered,Wastewater,Biological phosphorus removal,Nutrient removal,,lab-scale EBPR bioreactor,,,86653897,183913,"Enhanced biological phosphorus removal bioreactor viral communities from the University of Queensland, Australia - SBR4-V91412 Phage Sequencing",44,0.000239244
3300004465,*Microbiome,Draft,"Peatlands soil microbial communities from Germany and Austria, that are sulfate reducing","Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 32 (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300004465,,,Environmental,Terrestrial,Unclassified,Soil,,Peatlands soil,,,46620413,158902,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 32 (Metagenome Metatranscriptome)",38,0.000239141
3300005586,*Microbiome,Draft,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA","Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_140",DOE Joint Genome Institute (JGI),3300005586,0m,0m,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,2320550460,6992991,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_140",1670,0.000238811
3300000213,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,"Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - sample_F_10_SI03_150 (Line P sample_F_10_SI03_150, April 2012 Assem)",DOE Joint Genome Institute (JGI),3300000213,0m,150m,Environmental,Aquatic,Oceanic,Marine,,Marine,,,139108472,268237,"Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - sample_F_10_SI03_150 (Line P sample_F_10_SI03_150, April 2012 Assem)",64,0.000238595
2058419003,*Microbiome,Draft,"Saline water microbial communities from Great Salt Lake, Utah","Saline water microbial communities from Great Salt Lake, Utah, USA - North Arm Stromatolite (North Arm Stromatolite)",DOE Joint Genome Institute (JGI),2058419003,4200,,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,,Saline water,,,52414178,130059,"Saline water microbial communities from Great Salt Lake, Utah, USA - North Arm Stromatolite (North Arm Stromatolite)",31,0.000238353
3300004629,*Microbiome,Draft,"Tropical rainforest soil microbial communities from the Amazon Forest, Brazil, for analyzing deforestation at different spatial scales","Tropical rainforest soil microbial communities from the Amazon Forest, Brazil, analyzing deforestation - Metatranscriptome  P72I A01 (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300004629,157m,,Environmental,Terrestrial,Unclassified,Soil,,Tropical rainforest soil ,,,372890329,1359748,"Tropical rainforest soil microbial communities from the Amazon Forest, Brazil, analyzing deforestation - Metatranscriptome  P72I A01 (Metagenome Metatranscriptome)",324,0.000238279
3300005689,*Microbiome,Draft,"Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia","Enhanced biological phosphorus removal bioreactor viral communities from the University of Queensland, Australia - SBR4-V92810 Phage Sequencing",University of Queensland,3300005689,,,Engineered,Wastewater,Biological phosphorus removal,Nutrient removal,,lab-scale EBPR bioreactor,,,71664565,163735,"Enhanced biological phosphorus removal bioreactor viral communities from the University of Queensland, Australia - SBR4-V92810 Phage Sequencing",39,0.00023819
3300005187,*Microbiome,Draft,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA","Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_124",DOE Joint Genome Institute (JGI),3300005187,0m,0m,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,3454526256,9748120,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_124",2306,0.000236558
3300005552,*Microbiome,Draft,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA","Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_150",DOE Joint Genome Institute (JGI),3300005552,0m,0m,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,2177174110,6252454,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_150",1478,0.000236387
3300000111,*Microbiome,Finished,"Shipworm microbial communities from Puget Sound, Washington USA, from multiple species of wood-boring bivalves (shipworms)","Microbial communities from multiple species of Shipworm: Sample  from Bankia setacea gill BSg1 (Bankia setacea gill BSg1, Nov 2011 assem)",DOE Joint Genome Institute (JGI),3300000111,0m,3m,Host-associated,Mollusca,Gills,Respiratory system,,Shipworm,,,563042062,1350121,"Microbial communities from multiple species of Shipworm: Sample  from Bankia setacea gill BSg1 (Bankia setacea gill BSg1, Nov 2011 assem)",319,0.000236275
2124908008,*Microbiome,Draft,Soil microbial communities from FACE and OTC sites in USA,Soil microbial communities from sample at FACE Site Metagenome WIR_Elev2 (WIR_Elev2),DOE Joint Genome Institute (JGI),2124908008,480m,,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,380892539,1038025,Soil microbial communities from sample at FACE Site Metagenome WIR_Elev2 (WIR_Elev2),245,0.000236025
3300005593,*Microbiome,Draft,Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP201302SV86,DOE Joint Genome Institute (JGI),3300005593,,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,793908287,2106774,Oceanic oxygen minimum zone microbial communities that regulate carbon cycling - Sample ETNP201302SV86,497,0.000235906
3300009472,*Microbiome,Draft,Pelagic marine microbial communities from North Sea,Pelagic marine microbial communities from North Sea - COGITO_mtgs_110404,DOE Joint Genome Institute (JGI),3300009472,,1m,Environmental,Aquatic,Pelagic,Marine,,Pelagic marine,,,720808417,1380630,Pelagic marine microbial communities from North Sea - COGITO_mtgs_110404,325,0.0002354
3300002105,*Microbiome,Draft,"Soil microbial communities from Rifle, Colorado, USA","Groundwater microbial communities from Rifle, Colorado - Rifle CSP2_plank lowO2_0.1 (Rifle CSP2_plank lowO2_0.1, ASSEMBLY_DATE=20131205)",DOE Joint Genome Institute (JGI),3300002105,1630m,,Environmental,Aquatic,Groundwater,Freshwater,,Groundwater,,,912491392,2186121,"Groundwater microbial communities from Rifle, Colorado - Rifle CSP2_plank lowO2_0.1 (Rifle CSP2_plank lowO2_0.1, ASSEMBLY_DATE=20131205)",514,0.00023512
3300004962,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI048_100m_RNA,DOE Joint Genome Institute (JGI),3300004962,,100m,Environmental,Aquatic,,Marine,,Marine,,,47425718,162042,Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI048_100m_RNA,38,0.000234507
3300005557,*Microbiome,Draft,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA","Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_153",DOE Joint Genome Institute (JGI),3300005557,0m,0m,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,2433941118,6923133,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - Sample Angelo_153",1621,0.000234143
3300004766,*Microbiome,Draft,"Freshwater lake microbial communities from Lake Huron, USA, analyzing microbial food webs and carbon cycling",Laurentian Great Lakes metaT Sp13.BD.MLB.SN (Metagenome Metatranscriptome),DOE Joint Genome Institute (JGI),3300004766,,,Environmental,Aquatic,Lentic,Freshwater,,Freshwater lake,,,178393647,585390,Laurentian Great Lakes metaT Sp13.BD.MLB.SN (Metagenome Metatranscriptome),137,0.000234032
3300000160,*Microbiome,Draft,Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean,"Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  48 08/11/10 135m (Saanich Inlet 48 08/11/10 135m, March 2012 Assem)",DOE Joint Genome Institute (JGI),3300000160,20m,135m,Environmental,Aquatic,Intertidal zone,Marine,,Marine,,,135598311,269704,"Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  48 08/11/10 135m (Saanich Inlet 48 08/11/10 135m, March 2012 Assem)",63,0.000233589
2124908039,*Microbiome,Finished,"Soil microbial communities from permafrost in Bonanza Creek, Alaska","Soil microbial communities from permafrost in Bonanza Creek, Alaska, sample from Bog Site B4 (B4_velvet)",DOE Joint Genome Institute (JGI),2124908039,,30-70 cm,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,75842057,107055,"Soil microbial communities from permafrost in Bonanza Creek, Alaska, sample from Bog Site B4 (B4_velvet)",25,0.000233525
3300006596,*Microbiome,Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,"Active sludge microbial communities from Illinois, USA, of municipal wastewater-treating anaerobic digesters - ADurb_Leu_01_SludgeMetaT (Metagenome Metatranscriptome)",DOE Joint Genome Institute (JGI),3300006596,222m,,Engineered,Wastewater,Unclassified,Anaerobic digestor,,Anaerobic digestor sludge,,,179678868,445403,"Active sludge microbial communities from Illinois, USA, of municipal wastewater-treating anaerobic digesters - ADurb_Leu_01_SludgeMetaT (Metagenome Metatranscriptome)",104,0.000233496
